Date,Stocks,Bonds
2022-03-14,,
2022-03-15,0.0026364052894418677,0.002934933931208583
2022-03-16,-0.00010129258541891062,0.0003692096776637399
2022-03-17,0.0016191428613563374,-0.011997639938390314
2022-03-18,0.0022220109733837035,0.002122217810920368
2022-03-21,0.00010082730738325552,0.0013503394351781495
2022-03-22,0.002015566323383844,-0.005552523954816202
2022-03-23,0.0009056235878395213,0.001262528347384162
2022-03-25,0.0024111473501289282,-0.0036750898421855638
2022-03-28,0.00010028100890480118,0.004118950460131998
2022-03-29,-0.0021091665265808857,-0.005620926287518202
2022-03-30,-0.0021136245143118515,-4.694791514925356e-05
2022-03-31,0.0020130550463273167,0.006344914520441947
2022-04-01,0.001708000602098636,0.0033085983264538044
2022-04-04,0.006503538841164946,0.003807705097325531
2022-04-05,-0.0011974367091287519,-0.0028078774760817993
2022-04-06,-0.0019990469341983896,-0.006270805579670302
2022-04-07,-0.0010009858334516508,0.0008181262263704525
2022-04-08,0.000700802912002807,-0.003933124535023147
2022-04-11,-0.004111684397549276,-0.0077239335809400345
2022-04-12,0.003310704846770207,0.006926045663206537
2022-04-13,0.0003004998152791316,-0.002185745012974749
2022-04-19,-0.00240607126767145,-0.008672103059089942
2022-04-20,0.0009029744077206914,-0.001805316917489641
2022-04-21,-0.004623579215805584,-0.0053400250472463995
2022-04-22,-0.00413915750053917,0.0010034121408644125
2022-04-25,-0.0020252862440939268,0.012364146008233767
2022-04-26,-0.001217189990994072,0.004212931140768816
2022-04-27,0.000710188187913019,0.0027675518503071928
2022-04-28,-0.0014208811015601341,-0.004577626877706464
2022-04-29,0.0010151099828634713,-0.0012477508897941192
2022-05-02,-0.0026414168159787366,0.0021884841407402433
2022-05-03,0.0016263068331152652,-0.002541995631185401
2022-05-04,-0.002949713979030655,-0.00707134085504979
2022-05-05,-0.0013250830543380943,-0.002733067995656313
2022-05-06,-0.008501990583274832,-0.004962438396982627
2022-05-10,-0.009716868495052822,0.007244529109089015
2022-05-11,0.001038269443691675,-0.00014248951858775172
2022-05-12,0.004348714256321884,0.014897151218531413
2022-05-16,0.003712498909969497,-0.0021548871041465745
2022-05-17,0.00030874058820096195,-0.014334671956340195
2022-05-18,0.00246657746485468,0.0014261595061508814
2022-05-19,-0.001335291185298182,0.00021371690238147778
2022-05-20,-0.0003083914578674296,0.0006884032224565573
2022-05-23,-0.0009258239322411654,-0.009537452030659033
2022-05-24,0.0023642233070777507,0.003133482704209989
2022-05-25,0.000821036879559145,0.008063713538892792
2022-05-30,0.0006152964739234434,-0.0038215382615840454
2022-05-31,0.0019460490317229073,-0.0017614332314863645
2022-06-01,0.0007159995450356504,0.0016662631234654057
2022-06-02,-0.001739813139820967,-0.00579628899203577
2022-06-03,-0.0025639725552490944,-0.0025149906391117582
2022-06-07,-0.0016443583763683378,0.0029933331945031227
2022-06-08,-0.004226194659953997,-0.0044572675311256305
2022-06-09,-0.0017575416426653945,-0.0015864698439154168
2022-06-10,-0.0009316873882019294,-0.0020949999684312104
2022-06-13,-0.009156289931780748,-0.011053348991480583
2022-06-14,-0.004714733964607198,-0.0009022214989364841
2022-06-15,-0.004526088462760924,0.005668167189035067
2022-06-16,-0.012419862913949586,-0.006864290514359439
2022-06-17,0.004901438403576819,0.003973390455748849
2022-06-20,0.0024416990557005747,-0.0049753422385636625
2022-06-21,0.0012716198379871813,-0.0010029566971496706
2022-06-22,0.00031763226900327624,0.00026912778257059955
2022-06-23,0.009377861267754639,0.0112649453765572
2022-06-24,0.0015719314431814624,-0.002446600655573228
2022-06-27,-0.0009428143400631583,-0.00835353943509265
2022-06-28,0.0007334034825072777,-0.0019338936590607148
2022-06-29,0.00251043916389726,0.01045718900267989
2022-06-30,-0.002824757593588245,0.005947558757593008
2022-07-01,0.0014656555656422654,0.00990613385638106
2022-07-04,-0.002094429006448628,-0.0007878689364559932
2022-07-05,0.0031400805462427073,0.016300195062791012
2022-07-06,0.0001044412652380089,0.0019720544337280543
2022-07-07,0.0034423633680837895,0.002506377272845306
2022-07-08,0.0023922561290641298,-0.004948555054237858
2022-07-11,0.0017644736197723887,0.0101986991948948
2022-07-13,-0.004260891545013301,-0.00011639458594547847
2022-07-14,0.0009369070437257321,0.0046674308245986396
2022-07-15,0.0,0.0016203636320319958
2022-07-18,-0.001041000226129185,-0.00987861429386605
2022-07-19,0.0005205958616318895,-0.0049409963387407885
2022-07-20,0.0022876294149458687,0.003561818175986886
2022-07-21,0.0003115299871216948,0.004434550478437771
2022-07-22,0.0,0.009387317703940745
2022-07-25,-0.00041542130342708816,-0.0023097361042427877
2022-07-26,0.004249850071949446,0.005373358863185906
2022-07-27,0.0024793180640534374,0.0033523155084251854
2022-07-28,0.0030905871175095356,0.006967084411962254
2022-07-29,0.001028050606124431,-0.0009337471179566847
2022-08-01,-0.0013366641442136284,-0.0019157447315807374
2022-08-02,0.0018503325630359058,-0.0002054513236737776
2022-08-03,0.0015392675516414656,-0.0005253600012942172
2022-08-04,-0.0013339210439671234,-0.0016690421999348004
2022-08-05,0.0008211211669824081,-0.004219459650508739
2022-08-08,0.0044019142495574926,0.0009417470435346686
2022-08-09,-0.0018403062411760374,-0.0035418466242846947
2022-08-10,0.001022793110057485,-0.0027224091863082833
2022-08-11,0.0008175131311185524,-0.005792416586777982
2022-08-12,0.0035686856268091205,0.008998544177221568
2022-08-15,0.001728766083963329,0.009100856304188554
2022-08-16,0.0006094991303289277,-0.0049413228561920874
2022-08-17,-0.0024400733098479677,-0.006395822669083451
2022-08-18,0.00010180809555571102,0.005156645504023061
2022-08-19,-0.00275184027752573,-0.003957144694590298
2022-08-22,-0.0020433658055249992,0.002877434747697194
2022-08-23,0.0013286821024722784,-0.0005978472939665025
2022-08-24,-0.00040863126749002276,-0.0016113000642379305
2022-08-25,-0.0015338366199166842,0.0034955518803547747
2022-08-26,-0.002561608008381455,-0.0035877423015362453
