Date,World_ETF_Close,Bond_ETF_Close
2012-03-30,0.0038268672575387797,-0.001546351995230566
2012-04-02,0.0,-0.0020959202665977728
2012-04-03,0.0,-0.0042967676978493685
2012-04-04,0.0,0.002104935832563548
2012-04-05,-0.013366481990527035,0.0022830018250834527
2012-04-09,-0.008143643398129452,0.004368837035356954
2012-04-10,-0.01573361042082544,9.083354751737716e-05
2012-04-11,0.009207954983693867,9.075602127417426e-05
2012-04-12,0.015406371195697766,-0.0009993243021177989
2012-04-13,0.0,0.0030856179443548015
2012-04-16,-0.01484531285877111,0.00018117824875041322
2012-04-17,0.01998952368353324,0.00018121453597519377
2012-04-18,0.0,0.001267307023072206
2012-04-19,0.0,-0.0007239985027078788
2012-04-20,0.0,0.0001810833012996227
2012-04-23,0.0,0.000995096486952285
2012-04-24,0.0,-0.0014477971504156528
2012-04-25,0.0,0.0004527006634633679
2012-04-26,0.0,0.0015375408011726321
2012-04-27,0.011478691498648441,-9.039844724956225e-05
2012-04-30,0.0,-0.0003616065480880337
2012-05-01,0.0030749444399544856,-0.002444183923483223
2012-05-02,-0.009618054067837889,0.0009965177997539598
2012-05-03,0.0,0.001085928769044564
2012-05-04,0.0,0.000994445794341381
2012-05-07,-0.021193118620207674,0.00036137787025847246
2012-05-08,0.0,0.0007223641944333892
2012-05-09,-0.018611268831979277,0.000270734889197044
2012-05-10,0.0,-0.0009930990836304332
2012-05-11,0.0,0.0007223641944333892
2012-05-14,-0.014141295841795909,0.0022539792073077436
2012-05-15,0.0,-0.000540469857667425
2012-05-16,0.0,-0.00018026739024090688
2012-05-17,-0.021004234157852686,0.0006306563162112866
2012-05-18,-0.00868545615420846,-0.00027022275948596075
2012-05-21,0.0,-0.00018016616648441897
2012-05-22,0.0,-0.002435873544073708
2012-05-23,-0.005566590587847031,0.0011735253534004286
2012-05-24,0.0,-0.0008122780299313348
2012-05-25,0.0,0.0015337953144465288
2012-05-29,0.0,-0.0005410547424258283
2012-05-30,0.011102440913818956,0.0033320102867815393
2012-05-31,-0.0045450040820878,0.0029623810909971127
2012-06-01,0.0,0.0003584953994160145
2012-06-04,0.0,-0.002332486410327128
2012-06-05,-0.023242877750245583,-0.00206784277499672
2012-06-06,0.020664768931788036,-0.0029744655033434597
2012-06-07,0.0,0.0015333802871060342
2012-06-08,0.0,-0.00045071375752492315
2012-06-11,0.0,0.0009012931969598625
2012-06-12,0.0,-0.0008111066769362907
2012-06-13,0.0,0.002611259737219207
2012-06-14,0.0,-0.0007196312092681012
2012-06-15,0.0,0.0023370303386114344
2012-06-18,0.0,-0.0002693735020313781
2012-06-19,0.044469046265624534,-0.0011681472649387459
2012-06-20,-0.0026626718764801716,-0.0015296549136190052
2012-06-21,-0.03173025784734396,0.001349776551245796
2012-06-22,0.0,-0.0014398493690999103
2012-06-25,0.0,0.0031470463741705146
2012-06-26,0.0,-0.0010779013773394297
2012-06-27,0.0,0.00044928391591358974
2012-06-28,0.0,0.0011670985333118722
2012-06-29,0.0,-0.0013467467488670337
2012-07-02,0.0,-8.987048887121318e-05
2012-07-03,0.0,-0.0007191176135039612
2012-07-05,0.0,0.0026042933018421976
2012-07-06,0.0,0.0007172479274499821
2012-07-09,0.008417399466893905,0.0019697491899561825
2012-07-10,0.0,0.0004470862763694683
2012-07-11,0.0,-8.942855263160965e-05
2012-07-12,0.0,0.0017867128220228068
2012-07-13,0.0,0.0003569598024446563
2012-07-16,0.0,0.0008026429674217184
2012-07-17,0.0,-0.0003566733550401935
2012-07-18,0.012205926428293878,0.0019600970716950883
2012-07-19,0.0,-0.0008013565064972639
2012-07-20,0.0,0.0014242127429406892
2012-07-23,0.0,0.0008891125012446821
2012-07-24,0.0,0.001243512184870177
2012-07-25,0.0,0.0003549279947137052
2012-07-26,-0.008120732740671155,-0.000621308293411893
2012-07-27,0.008505801239037769,-0.0030232669360339415
2012-07-30,0.011673668073147958,0.0016906391693822798
2012-07-31,0.0,0.0009774113819061014
2012-08-01,0.0,-0.0031134525274723046
2012-08-02,-0.005150234595728609,0.00017821178186050446
2012-08-03,-0.016972462609334826,-0.002408066023951605
2012-08-06,0.03196754086078357,0.0015168934176275073
2012-08-07,0.0,-0.0026783610872103125
2012-08-08,0.0061977475346246536,-0.001252342846402854
2012-08-09,0.0,-0.0002685535919200177
2012-08-10,0.0,0.0016103089988828145
2012-08-13,0.0,-8.941256055994273e-05
2012-08-14,0.0,-0.002327058575369634
2012-08-15,0.0,-0.003231026112493929
2012-08-16,0.0,-0.0012593272506657982
2012-08-17,0.007832975093608141,0.0011694768727465998
2012-08-20,0.0,-0.0003596881118230755
2012-08-21,0.0,0.0013480781919090745
2012-08-22,0.001299539636021585,0.004301883005195961
2012-08-23,-0.002414806889440513,0.0007151960846440986
2012-08-24,0.0,-0.0007151960846440986
2012-08-27,0.0040831759837183235,0.0013405563048314306
2012-08-28,0.0,0.0008034311763793767
2012-08-29,0.0,-0.00098210456578407
2012-08-30,-0.010800883823907537,0.0006250810296597464
2012-08-31,0.004669850659109187,0.003119625547702398
2012-09-04,0.0,-0.0021381343839514955
2012-09-05,-0.0005592092426627282,0.0
2012-09-06,0.0,-0.002321380567776643
2012-09-07,0.030664261820705807,0.00017873295431503067
2012-09-10,-0.002716121364608526,0.00017876918893122706
2012-09-11,0.005605250312439303,-0.0011623666326698867
2012-09-12,0.002161433579099814,-0.0018804490511632466
2012-09-13,0.02012708862307111,0.0023276835438492682
2012-09-14,0.004925297416943586,-0.004121861346867206
2012-09-17,-0.004044020578315433,0.0016149321695131391
2012-09-18,-0.002646163890284825,0.0006273217305290402
2012-09-19,0.0,0.001968975774490289
2012-09-20,0.0,-0.0006260873780963294
2012-09-21,0.0012357613764075737,0.0016091574215346682
2012-09-24,0.0,0.0010713575560989952
2012-09-25,0.0,0.0016048532815089445
2012-09-26,-0.020137917855312715,0.000979481045786379
2012-09-27,0.009139067882093954,-0.0006231889304624261
2012-09-28,0.0,0.0014238325288387088
2012-10-01,0.0,-0.002225685377198694
2012-10-02,0.0,0.0008018528483599852
2012-10-03,-0.005186471623924049,-0.0003562921153239529
2012-10-04,0.0,-0.0014264392605118914
2012-10-05,0.0,-0.002053992512021985
2012-10-08,0.007324728498679711,0.0015185868245852774
2012-10-09,-0.010197774933160098,-0.001071672120779077
2012-10-10,-0.00921336370907877,0.0016070778082157844
2012-10-11,0.006692667607723024,0.0012482795775090594
2012-10-12,0.0,0.0008015706211192963
2012-10-15,0.0,0.0005340236834392442
2012-10-16,0.0,-0.0016029953545917408
2012-10-17,0.0,-0.0031242915953786365
2012-10-18,0.012718471034515844,-0.00035769396998475145
2012-10-19,0.0,0.0012513354607914806
2012-10-22,0.0,-0.0013407277671761975
2012-10-23,0.0,0.0022336394650350755
2012-10-24,0.0,-0.0007142383084541848
2012-10-25,-0.02487064707648745,-0.0021457125698631785
2012-10-26,0.0,0.002681405070117826
2012-10-31,0.0,0.001427202643811576
2012-11-01,0.010167142302833554,-0.003482296300647114
2012-11-02,0.00018058920981989246,0.0006259193928102036
2012-11-05,0.0,0.0016969129401500638
2012-11-06,-0.003981138177064025,-0.002859695437404497
2012-11-07,0.0,0.0023241463819587693
2012-11-08,0.0,0.0012492139576680827
2012-11-09,-0.025341074032354527,-0.0005351668869773007
2012-11-12,0.0,-0.00026769088317024625
2012-11-13,-0.003913152871745318,0.0017832991397490616
2012-11-14,-0.010510632911084894,0.00026721399936313617
2012-11-15,0.0,-0.0009801792885202332
2012-11-16,0.0,0.0003565461845154161
2012-11-19,0.023126761025201947,0.0007127112199656338
2012-11-20,-0.003324108325933217,-0.0018719003719027683
2012-11-21,0.0,-0.0016966780010800875
2012-11-23,0.0,0.0006254161052758889
2012-11-26,0.0,0.0003572148251134166
2012-11-27,0.01996220711591601,0.0013384032768195553
2012-11-28,0.0,0.00017828676129294507
2012-11-29,0.01064127879892407,0.0012473219036355232
2012-11-30,0.0,-0.0005343566144784262
2012-12-03,-0.005396722055344583,-0.00580749034790351
2012-12-04,-0.004519577542445141,0.0006270407862247751
2012-12-05,0.012245791784748938,0.0008950813025361271
2012-12-06,-0.004664492178145352,-8.942430006886326e-05
2012-12-07,0.003231606092633399,-0.0008951613839709438
2012-12-10,0.0,0.0001790690674718931
2012-12-11,0.0,-0.00035823854567240687
2012-12-12,0.0,-0.00278062301327342
2012-12-13,0.0,-0.0016181260493963734
2012-12-14,0.0,0.0017977258616177494
2012-12-17,0.013530530803037344,-0.002427701077222011
2012-12-18,-0.012455690876524983,-0.002343418237300554
2012-12-19,0.0,0.001713045902735466
2012-12-20,0.007669712362176284,9.002843667627047e-05
2012-12-21,0.0,0.0009003881385307722
2012-12-24,0.0,8.99393191691189e-05
2012-12-26,0.0,-0.0007200846611468137
2012-12-27,-0.005880762162338904,0.0005401292677653657
2012-12-28,-0.0017889501998373802,0.0015288295563964382
2012-12-31,0.004644562446458167,-0.0017988577228260638
2013-01-02,0.0024919804438807702,-0.0011710570498078
2013-01-03,0.022674332950018083,-0.00252683814138166
2013-01-04,-0.01241598650565745,0.0010837420646918616
2013-01-07,-0.005823749376494547,-0.0005416897698049539
2013-01-08,-0.002303555007204139,0.0009026762824486667
2013-01-09,0.0,-0.0007221033836080082
2013-01-10,0.014966425810277073,-9.03168209287486e-05
2013-01-11,0.005229212415661877,0.000992830192745764
2013-01-14,0.0,0.0009016995758370783
2013-01-15,0.00017380828552227,0.0002704132729505204
2013-01-16,0.0,0.000540469857667425
2013-01-17,0.0,-0.0021637031473931145
2013-01-18,0.001389644682181057,0.0011725726455109609
2013-01-22,0.0,-0.0005410059443793358
2013-01-23,0.02163543055771111,0.0010817193595791252
2013-01-24,0.0,-0.00135240096165834
2013-01-25,-0.007673339279892666,-0.0024388851608891926
2013-01-28,0.004611065554527727,-0.0014480591749661542
2013-01-29,0.0023826288296904252,-0.0006342679643545068
2013-01-30,0.0,-0.00045320603581977537
2013-01-31,-0.0013608069766020137,0.0009062758820661543
2013-02-01,0.012012649148317678,-0.0040847598619837555
2013-02-04,-0.0077663582668661135,0.002815729687726254
2013-02-05,0.019802632367229123,-0.002088377391674001
2013-02-06,-0.013719467131621421,0.0017254914610527194
2013-02-07,0.0,0.0003628859306212817
2013-02-08,0.001851395103543041,0.00027206075951546893
2013-02-11,-0.0011777521880746988,-0.00099796435476307
2013-02-12,-0.0035416665555647597,-0.00018152363061929577
2013-02-13,0.002025363503864064,-0.0009991427247637574
2013-02-14,0.0,0.0018158435110260385
2013-02-15,0.0,9.07264396046159e-05
2013-02-19,0.005213121329445514,-0.0011798091108303765
2013-02-20,0.0005031037899190238,0.0006354654398927906
2013-02-21,-0.022377601967611405,0.000544343670937586
2013-02-22,0.009384920404316155,0.0005440475221050178
2013-02-25,0.0005093603822450277,0.0038002741773439652
2013-02-26,-0.012813022341733316,-0.0002710238796348463
2013-02-27,0.013491809323848969,0.0002710238796348463
2013-02-28,0.0028796186475190666,0.0009026762824486667
2013-03-01,-0.0028796186475190666,-0.001535041745546195
2013-03-04,-0.004761148197142795,-0.0007232130948775506
2013-03-05,0.016565682396077364,-0.0008142576774980981
2013-03-06,-0.0030221698795891427,-0.0010866171209160669
2013-03-07,0.0021835442244384495,-0.002086104377276854
2013-03-08,0.011012957379098687,-0.0029096192208841742
2013-03-11,-0.005157611648622051,0.0005461771590224984
2013-03-12,-0.0015023815789154682,0.0018185545880111675
2013-03-13,-0.0005012746146402236,-0.0008179576719049564
2013-03-14,0.012292477948228075,0.0010904385216248258
2013-03-15,0.0013199445943623545,0.000907756727726472
2013-03-18,-0.006617088178056285,0.0009069334527262995
2013-03-19,-0.005325352808466022,0.0014494400852109735
2013-03-20,0.000667237973350332,-0.0010868830591554968
2013-03-21,0.0001667081532765735,0.0001812637948992446
2013-03-22,0.005320925391819387,0.00036235994930589044
2013-03-25,-0.003821547299009964,-0.00036235994930589044
2013-03-26,0.004981731333785433,0.0011771382877929781
2013-03-27,0.0,0.002079315068596266
2013-03-28,0.0,0.0
2013-04-01,-0.00614771289341931,-0.0014460342321171993
2013-04-02,0.011269597287495436,-0.0010858995583813424
2013-04-03,-0.013939823293442899,0.0010858995583813424
2013-04-04,0.010142253465648565,0.002799708876544571
2013-04-05,-0.005806773529640097,0.002881843701785236
2013-04-08,0.0,-0.0017100477844751438
2013-04-09,0.01256633834544374,0.00036027123322934784
2013-04-10,0.012248050435570867,-0.002073317135964814
2013-04-11,0.010816122432378172,0.00018042626976999543
2013-04-12,-0.006766550241970926,0.0032426674174406145
2013-04-15,-0.025707509436876386,0.00044956667373252657
2013-04-16,0.017428878598511055,0.0
2013-04-17,-0.026091275790301793,0.0
2013-04-18,0.0021726601002587387,-0.000179761262302236
2013-04-19,0.0,8.985037791919837e-05
2013-04-22,0.0,0.0012577433399938442
2013-04-23,0.01145333488009026,-0.0004489733142527541
2013-04-24,0.010507392538464444,-0.00017970061596894737
2013-04-25,0.044558224092284604,-0.00044925572424592275
2013-04-26,-0.04832161793270284,0.0020650577712508777
2013-04-29,0.004905966322859889,0.0006276592563008165
2013-04-30,0.011354554548920426,-0.00017926170557380772
2013-05-01,-0.00988743954788518,-0.0013457277917829913
2013-05-02,0.020316760200479678,8.978981279295084e-05
2013-05-03,0.005571020693846407,-0.0036872532736458297
2013-05-06,0.009950347639514412,-0.001623087000965029
2013-05-07,0.002354568411586655,-0.0005415919906246458
2013-05-08,0.004068259982060063,0.0009025133718170153
2013-05-09,0.01179774802856226,-0.0013541101502925201
2013-05-10,-0.0023175216332411708,-0.0019892726607437794
2013-05-13,0.003705390407120035,-0.0009056063576391438
2013-05-14,-0.018038117083792216,-0.00235822791226159
2013-05-15,0.0,0.0014518698703458455
2013-05-16,0.03211636322688438,0.002716682381958435
2013-05-17,-0.013924118148951337,-0.0024446956193688862
2013-05-20,-0.0072682793341769525,-0.0009976928231489879
2013-05-21,0.025891946605076654,0.0008163995932353174
2013-05-22,-0.027600694366112677,-0.0033604568031737614
2013-05-23,0.0,-0.0003639755850963766
2013-05-24,-0.027105366395072217,0.0
2013-05-28,0.007162796579391895,-0.006207800866572022
2013-05-29,-0.003972988984946468,0.0013726978043901994
2013-05-30,0.0,-0.00027437490040949086
2013-05-31,0.012815638960490539,-0.0019228050073669678
2013-06-03,-0.01792420208105927,-0.0012839270699291916
2013-06-04,0.02715666495587854,-0.002204850307298223
2013-06-05,-0.031005256322956143,-0.0005520256586102334
2013-06-06,0.0,0.00257328315492078
2013-06-07,-0.0030574074827329767,-0.0031255434683936656
2013-06-10,0.003539276880575315,-0.002027661715017892
2013-06-11,-0.013255927807974466,9.22748853300348e-05
2013-06-12,0.04097163367835677,-0.0016618995875017362
2013-06-13,0.0,0.004885466474375377
2013-06-14,0.0,0.00027581280426058896
2013-06-17,0.008864061240589471,-0.0007357167209391946
2013-06-18,0.0,-0.00036799122627773073
2013-06-19,-0.0013943195448771206,-0.0067409031610479175
2013-06-20,-0.03550668845690996,-0.006693352336211156
2013-06-21,-0.0016076928365453824,-0.005612197641107208
2013-06-24,-0.0520133986025515,-0.004041551657809173
2013-06-25,0.0,0.0011295440271563706
2013-06-26,0.05281756810532201,0.004224338051916021
2013-06-27,-0.02754639911548029,0.004206568060077132
2013-06-28,0.0,9.329915976685754e-05
2013-07-01,0.0,-0.00046644047795130206
2013-07-02,-0.0008266386869442144,0.0
2013-07-03,0.013145099796945559,-0.0014007708488117387
2013-07-05,0.0120073110395289,-0.010993822795543728
2013-07-08,0.0,0.005183096585077429
2013-07-09,0.0,0.0010334033581314017
2013-07-10,0.0,-0.002632558663011153
2013-07-11,0.01313910420746911,0.006661991136073908
2013-07-12,0.012339957101708876,-0.0011228853784075454
2013-07-15,-0.005992720257985695,0.0021510726889157894
2013-07-16,0.02391297448336349,0.0015869143955269394
2013-07-17,-0.003868476777920904,0.0021430556098422926
2013-07-18,0.020410465492955332,-0.001863281490751767
2013-07-19,0.0,0.0026075521056894146
2013-07-22,-0.019945476263765194,0.0013013015949585593
2013-07-23,-0.008403365649406247,-0.0005575136016631177
2013-07-24,-0.002190288800830942,-0.0032580757385272108
2013-07-25,0.007023120124133975,0.0003728993737315278
2013-07-26,-0.004520324177515356,-0.0002796437107033256
2013-07-29,0.023621302712355963,0.0
2013-07-30,0.0,-0.0003730036867306552
2013-07-31,-0.023308952773493097,0.0007458682935874705
2013-08-01,0.013187663007733441,-0.00757761411110458
2013-08-02,0.0,0.0033749035176802167
2013-08-05,0.02180131108881067,0.0004678648203029212
2013-08-06,-0.011985290253142544,-0.0010295345482802531
2013-08-07,-0.008737692179218826,0.0013101198659333235
2013-08-08,0.025387177862778998,0.0014018181294845888
2013-08-09,0.0,0.000653500408145824
2013-08-12,-0.005569409126791491,-0.000653500408145824
2013-08-13,0.0,-0.004023776527317224
2013-08-14,0.0022616145961604772,-0.0013135617130171084
2013-08-15,-0.018544401371030084,-0.0035741656173744474
2013-08-16,-0.026112772192815825,-0.002830681486836184
2013-08-19,0.0,-0.003123097491361193
2013-08-20,0.0,0.0029340569264562077
2013-08-21,-0.007905179507113225,-0.0036926557846559405
2013-08-22,0.024150474417708345,0.0012324491493194145
2013-08-23,0.0,0.0033104638087966265
2013-08-26,-0.0018610853298879348,0.0017924889362488372
2013-08-27,-0.037483616124296404,0.002635852132308436
2013-08-28,0.024358484926824353,-0.0018820423055547764
2013-08-29,-0.02033757073469289,0.0019759977165367815
2013-08-30,0.010379359062937077,-0.0015993057821015455
2013-09-03,0.0,-0.0043404397870876466
2013-09-04,0.0,-0.0014194611038371718
2013-09-05,0.016698581917172994,-0.006746180668006474
2013-09-06,0.004986759359074888,0.003711279827638414
2013-09-09,-0.005455586519794053,0.0019926854609852995
2013-09-10,0.0,-0.0018026933216823693
2013-09-11,0.0,0.003412978274057288
2013-09-12,0.014277119854696707,-0.0011363897433254166
2013-09-13,-0.005407482651199835,0.0014202674687284755
2013-09-16,0.003865485883180142,0.0020794073121912504
2013-09-17,0.0035430326564203085,0.0009437380030856701
2013-09-18,0.029097343444862922,0.008360382868667138
2013-09-19,-0.006894498268773752,-0.0012168755554737842
2013-09-20,0.0039027689945934085,0.0
2013-09-23,-0.0039027689945934085,0.000749010735170863
2013-09-24,-0.013780728948332488,0.002336995721880619
2013-09-25,0.01828258310766273,0.0013995946016587268
2013-09-26,0.0,-0.00018646627015428408
2013-09-27,-0.005856302982603978,0.0005593656438858119
2013-09-30,0.001354448823273735,-0.0008392370130465565
2013-10-01,-0.007548345262469169,-0.002521802546268326
2013-10-02,-0.008980901228661686,0.0013084056973902136
2013-10-03,-0.008753794363789424,0.0007469128402401992
2013-10-04,0.004770303047399338,-0.0008403339990321612
2013-10-07,-0.006313966060274012,-0.00018679722809000765
2013-10-08,-0.011029342311956292,-0.0004672527491731415
2013-10-09,0.012881405127079582,-0.0007479589043368762
2013-10-10,-0.00015424684479015127,0.0011217643115006837
2013-10-11,0.020455666716461707,0.00037366572889130367
2013-10-14,-0.010939052017788775,-0.0018696550829124803
2013-10-15,-0.005514729311453692,-0.0004679961823121914
2013-10-16,0.03145106295128208,0.00429705554005011
2013-10-17,0.007562905861169256,0.0027925462707383275
2013-10-18,0.0019186376097284352,0.001671778060576834
2013-10-21,-0.0036930391500584747,-0.0009284047777571303
2013-10-22,0.008400310227859364,0.003523390250064651
2013-10-23,-0.008104414344472843,-0.0002777021899182941
2013-10-24,0.00442875039222379,-0.00037041314346630827
2013-10-25,0.0030884514257669693,0.00037041314346630827
2013-10-28,0.006440339055004074,-0.0004630555389049107
2013-10-29,0.0010207757947302554,0.0012033998783662625
2013-10-30,-0.004528494340346079,-0.0018519956418403538
2013-10-31,-0.0017585400726218836,9.270249960735555e-05
2013-11-01,0.0021976644041279414,-0.004179291718826583
2013-11-04,0.004235141866356429,0.0010232140157118153
2013-11-05,-0.005406643391203225,-0.0029795152549079162
2013-11-06,-0.007500618211175869,0.00158402825696502
2013-11-07,0.0017699524964669422,0.0007444784065784305
2013-11-08,-0.012008113108015195,-0.006252628056503617
2013-11-11,0.0,-0.0005618275087329039
2013-11-12,0.0,-0.00037475094028938116
2013-11-13,0.014363074984547808,0.002620240856219702
2013-11-14,-0.00029402505078568453,0.0030793830915722964
2013-11-15,0.004255651203354027,0.00027946135498613245
2013-11-18,0.020580409985474724,0.0019541166984531344
2013-11-19,-0.02483606118882875,-0.0026995680121588705
2013-11-20,0.0005880758072764891,-0.0028002951125785103
2013-11-21,0.017482918472075504,0.0010276357340455178
2013-11-22,0.0036041271292246435,0.0013997252314430497
2013-11-25,-0.010124427737743247,0.00074572926614902
2013-11-26,-0.0013092440401489824,0.00027948739691652236
2013-11-27,0.0015998929271976436,0.0004656861714691374
2013-11-29,0.01098438781496025,0.0003723786562170872
2013-12-02,-0.014624196869201356,-0.005693771840731721
2013-12-03,-0.006878932968239937,0.0012161211364691837
2013-12-04,-0.0004406725101304687,-0.0026212220596786295
2013-12-05,-0.005155767225125452,-0.0021583395034534547
2013-12-06,0.011161844985011271,0.0016895096010012267
2013-12-09,0.0014594058844368263,0.0012184722739485565
2013-12-10,-0.0017516096949954374,0.001591073076567362
2013-12-11,-0.011312787343638497,-0.001591073076567362
2013-12-12,-0.013087593579469647,-0.001499847128292764
2013-12-13,0.0025416499219730326,0.00046896180702749035
2013-12-16,0.013496623754138959,0.0007498531537404318
2013-12-17,-0.0038375620060744353,0.00168508090109043
2013-12-18,0.010445097692281635,-0.0004678210382227377
2013-12-19,-0.0008785533311588267,-0.001685870066839179
2013-12-20,0.0,0.001685870066839179
2013-12-23,0.011360541792891254,-0.000468039997183034
2013-12-24,-0.0075593362665982156,-0.0014052927372585344
2013-12-26,0.014630551960143734,-0.002534657715528077
2013-12-27,-0.004323440289734748,0.0003759131289893247
2013-12-30,0.008341797850537347,0.0009391292439948629
2013-12-31,0.006424420126178276,-0.0009391292439948629
2014-01-02,-0.010298955184106617,0.000657490229142077
2014-01-03,0.0,0.00037552493264669806
2014-01-06,-0.00851934916883934,0.0013131920923523666
2014-01-07,0.012393884226767682,0.0004686102039714868
2014-01-08,-0.00243777517237298,-0.003002720509724277
2014-01-09,-0.010101162154760424,0.0014085920122575146
2014-01-10,0.01196585828616925,0.005054779325483594
2014-01-13,-0.004020665694286052,0.0009332569623436981
2014-01-14,-0.0015839964552473162,-0.0014936152357600818
2014-01-15,0.009038111468523624,-0.0008411979390716695
2014-01-16,-0.00028562553466304763,0.0023348131748317513
2014-01-17,-0.0018588301751103486,0.0004663376393150287
2014-01-21,0.003999416425879865,0.00046612026988501754
2014-01-22,0.0008549096891856678,-0.0021458547580781584
2014-01-23,-0.013623168171399413,0.0026116867908010377
2014-01-24,-0.016743515603425685,0.002140263754762728
2014-01-27,-0.005890188238237393,-0.002140263754762728
2014-01-28,0.00852949040320894,0.0016753569394909462
2014-01-29,-0.011191430869167185,0.0029714916367815647
2014-01-30,0.003547644103513825,0.00018546516229456245
2014-01-31,-0.005771372397972208,0.0018523386419015964
2014-02-03,-0.019784814210598967,0.001479460832515933
2014-02-04,0.004832381909941397,-0.0024052012587221228
2014-02-05,-0.0016585094704471004,-0.0025038662383813914
2014-02-06,0.01705617374652224,-0.0004643178417991223
2014-02-07,0.010917751341294135,0.0015779292082873653
2014-02-10,-0.0007339897835256792,0.0010197044716857562
2014-02-11,0.016601508706437507,-0.001947592389204722
2014-02-12,0.002019902498625825,-0.001672399380686862
2014-02-13,0.002591052434150143,0.0021364155647880523
2014-02-14,0.0027277663132396768,0.0
2014-02-18,0.0024342844579523515,0.0006493177455810795
2014-02-19,0.0005719319045338622,-0.0007420612791930736
2014-02-20,0.00271219123616806,-0.0005569960994584733
2014-02-21,0.0,0.000928130957722928
2014-02-24,0.009787932919000042,-0.000928130957722928
2014-02-25,-0.004669187191336022,0.002689054636309862
2014-02-26,-0.004406306468362153,0.0021275930314930136
2014-02-27,-0.0057142140696466726,0.0010159373656213333
2014-02-28,0.016200430270777666,-0.0005540645424382262
2014-03-03,-0.013339241711202376,0.0007386375818976276
2014-03-04,0.01277521301028628,-0.0036985852087871862
2014-03-05,0.003379302881080015,0.0005557065177512754
2014-03-06,0.0063055903134436875,-0.0022245397487772323
2014-03-07,-0.0012578985542077703,-0.0027875452480756735
2014-03-10,-0.006595143875983034,0.0
2014-03-11,-0.010330463596864625,-9.307343063813533e-05
2014-03-12,0.0022733176924019105,0.0022308790456433414
2014-03-13,-0.009267928909363121,0.0025965000520011827
2014-03-14,-0.004594404425469101,-0.00046318421382718356
2014-03-17,0.0,-0.0005560478154880144
2014-03-18,0.0037345941167910013,0.001204403274918775
2014-03-19,0.012537523832451214,-0.004454381570861976
2014-03-20,-0.0043986954968193714,-0.0007442706149376477
2014-03-21,-0.004703904857596974,0.0013950976297598672
2014-03-24,-0.0038651060190391107,0.0014860564156773393
2014-03-25,0.007715439081856346,-0.0010214087954567574
2014-03-26,0.008221083976802213,0.0031537356902155977
2014-03-27,-0.01264310373534272,0.0007405499442416641
2014-03-28,-0.0008580887277798155,-0.0014817194171667936
2014-03-31,0.01842982465400489,9.269390665078703e-05
2014-04-01,0.0009827967456530473,-0.003434700417444425
2014-04-02,0.0026626715084150376,-0.0016752009864333672
2014-04-03,-0.009845325140732442,0.0007448960299560881
2014-04-04,-0.006522982310531944,0.003159526241052646
2014-04-07,-0.008572683730012187,0.001483438629202638
2014-04-08,0.013539677172590636,0.0012036226825271612
