Date;SP500 - Log-Return
1950-08-23;0.00746670135653726
1950-08-24;-0.00159526751206363
1950-08-25;-0.0133942525700297
1950-08-28;-0.000539519811332934
1950-08-29;0.000539519811332934
1950-08-30;-0.00595084239340871
1950-08-31;-0.000542740854570845
1950-09-01;0.00703270431792591
1950-09-05;0.00698369765560969
1950-09-06;-0.00752281872555605
1950-09-07;0.00269318765821236
1950-09-08;0.00856995068306699
1950-09-11;-0.00749462802771062
1950-09-12;0.0138742879859191
1950-09-13;0.0115912253630279
1950-09-14;0.00470343171763599
1950-09-15;0.00571880930267588
1950-09-18;0.00413865028716121
1950-09-19;-0.00310248439134631
1950-09-20;-0.00519211992953972
1950-09-21;0.00829460432088602
1950-09-22;0.00360732142749143
1950-09-25;-0.00102938760944182
1950-09-26;-0.0145231290849761
1950-09-27;0.014008063402716
1950-09-28;0.000515065682260119
1950-09-29;0.00154365861515693
1950-10-02;0.0122638219598987
1950-10-03;-0.001524828719214
1950-10-04;0.0171461588349704
1950-10-05;-0.00551523096463225
1950-10-06;0.0114973523439676
1950-10-09;-0.0059821213793354
1950-10-10;-0.011060896803309
1950-10-11;0.00403633221881083
1950-10-13;-0.000503701836293224
1950-10-16;-0.00707793670423929
1950-10-17;0.00909097216039845
1950-10-18;0.00601510600628341
1950-10-19;0.000499625291432437
1950-10-20;-0.003001553103958
1950-10-23;0
1950-10-24;0.00599407404041186
1950-10-25;-0.00149519094626305
1950-10-26;-0.0221894126746212
1950-10-27;0.00812594597988126
1950-10-30;-0.00812594597988126
1950-10-31;-0.00408789511078078
1950-11-01;0.00153481739006223
1950-11-02;0.00865370655259845
1950-11-03;0.00606368709867544
1950-11-06;-0.024994873631877
1950-11-08;0.0102774799806031
1950-11-09;0.0116901966631184
1950-11-10;0.00755100453909829
1950-11-13;0.00350433391149974
1950-11-14;-0.00752443962614935
1950-11-15;-0.00201618006765081
1950-11-16;-0.00505823043729281
1950-11-17;0.00707441050494362
1950-11-20;0.00351842525521073
1950-11-21;-0.00251198329808755
1950-11-22;0.0139862922765519
1950-11-24;0.00790517950711323
1950-11-27;-0.00691360778481798
1950-11-28;-0.0312054014435375
1950-11-29;-0.00976108443679635
1950-11-30;0.00720162558989079
1950-12-01;0.00765896008400047
1950-12-04;-0.0341471355525802
1950-12-05;0.0161840654873426
1950-12-06;0.00722407682455284
1950-12-07;-0.00257405540905342
1950-12-08;0
1950-12-11;0.0163602323952667
1950-12-12;-0.00203040684044176
1950-12-13;-0.000508259223139351
1950-12-14;-0.0122763690116194
1950-12-15;-0.00515997016910896
1950-12-18;0.0265457139129599
1950-12-19;0.00552621364991701
1950-12-20;0.000500876569493602
1950-12-21;0.000500675867797451
1950-12-22;0.0044943895878391
1950-12-26;-0.0075019106517944
1950-12-27;0.0188965846302045
1950-12-28;0.00393314194020755
1950-12-29;0.00245043010266643
1951-01-02;0.0165052290584904
1951-01-03;-0.00385909779804283
1951-01-04;0.0086622289147984
1951-01-05;0
1951-01-08;0.00620966871864637
1951-01-09;0.00569806846312115
1951-01-10;-0.0128665579417335
1951-01-11;0.0161754712274678
1951-01-12;-0.00378251024113618
1951-01-15;0.00896011653587925
1951-01-16;0.00748366483720719
1951-01-17;0.00418507954181457
1951-01-18;-0.00698484811823752
1951-01-19;-0.00187086111933343
1951-01-22;-0.0084627207352117
1951-01-23;0.00377003274054122
1951-01-24;-0.00471476592370301
1951-01-25;-0.00616256972437412
1951-01-26;0.0108773356480771
1951-01-29;0.019101442634466
1951-01-30;0.00322506614479545
1951-01-31;-0.00368664012021869
1951-02-01;0.00506563367361146
1951-02-02;0.00868969585753199
1951-02-05;0.01086976281929
1951-02-06;-0.00361011206118844
1951-02-07;-0.00589441729541962
1951-02-08;0.00453721286535602
1951-02-09;0.00361500619619415
1951-02-13;0.000450958294000881
1951-02-14;-0.00270876006013143
1951-02-15;-0.00543976850377348
1951-02-16;0.00589165551711313
1951-02-19;-0.0136489383135769
1951-02-20;-0.00183397571271371
1951-02-21;0.003207333644907
1951-02-23;0.00274093358576932
1951-02-26;0.000456100349981892
1951-02-27;-0.00778214044205461
1951-02-28;0.00183650193574048
1951-03-01;0.00229099761811646
1951-03-02;0.00365464088819767
1951-03-05;-0.00640436758065821
1951-03-06;0
1951-03-07;0.003207333644907
1951-03-08;0.00410865658522042
1951-03-09;0
1951-03-12;-0.011454878449904
1951-03-13;-0.0134542040277705
1951-03-14;-0.00750120723116554
1951-03-15;0.00188063050536957
1951-03-16;0.0163058818917632
1951-03-19;-0.0037037081089526
1951-03-20;-0.00185696436502258
1951-03-21;0.00556067247397518
1951-03-22;0.00415038650077948
1951-03-26;-0.00924643644524936
1951-03-27;-0.000929414543449969
1951-03-28;-0.011690570365837
1951-03-29;0.00328715956945747
1951-03-30;0.00700773715740466
1951-04-02;-0.00747667034302024
1951-04-03;-0.00281822638384188
1951-04-04;0.00656354911400392
1951-04-05;0.0134604489151715
1951-04-06;0.00138207808224067
1951-04-09;-0.00184327245377247
1951-04-10;-0.0013847221229466
1951-04-11;-0.000462046680940187
1951-04-12;0.00874176279429362
1951-04-13;0.0118398468701737
1951-04-16;-0.00226598777526243
1951-04-17;0.00226598777526243
1951-04-18;0.00180909144340324
1951-04-19;-0.00407507921866568
1951-04-20;0
1951-04-23;0.00045352688461664
1951-04-24;-0.00408998543739214
1951-04-25;0.000455269775916367
1951-04-26;0.00861102099917854
1951-04-27;0.0103255240687838
1951-04-30;0.00178496258425032
1951-05-01;0.00444845029729901
1951-05-02;0.00398671606722223
1951-05-03;0.00836447755923642
1951-05-04;-0.00175511238022663
1951-05-07;-0.00616746461933237
1951-05-08;-0.000884084938220564
1951-05-09;0.00132587864727451
1951-05-10;-0.00575855424672866
1951-05-11;-0.00802858906657455
1951-05-14;-0.00674008392984549
1951-05-15;-0.0191175599344788
1951-05-16;-0.00322205104476492
1951-05-17;0.0100917826643978
1951-05-18;-0.0184252103277363
1951-05-21;-0.00232725267541012
1951-05-22;-0.00467062969575638
1951-05-23;-0.0094074539183735
1951-05-24;-0.00521209436764769
1951-05-25;-0.000950475356726432
1951-05-28;0.00852268416329327
1951-05-29;0.00657901824561558
1951-05-31;0.00793099561894994
1951-06-01;-0.00186046565291953
1951-06-04;-0.0112360732669261
1951-06-05;0.00422833610952145
1951-06-06;0.00700773715740466
1951-06-07;0.00371743001794211
1951-06-08;-0.00325198900418711
1951-06-11;0.0055685061392472
1951-06-12;-0.00417348150008268
1951-06-13;0.00139303485245978
1951-06-14;0.0133673807306609
1951-06-15;0.00911587878005937
1951-06-18;0.00045352688461664
1951-06-19;-0.00136142524684635
1951-06-20;-0.00500797768715877
1951-06-21;-0.00595099018887968
1951-06-22;-0.0106163932724521
1951-06-25;-0.0121382442702478
1951-06-26;0.000469499891226022
1951-06-27;0.00328109035860535
1951-06-28;-0.0127150756436061
1951-06-29;-0.00665722873910424
1951-07-02;0.00665722873910424
1951-07-03;0.00614223523314417
1951-07-05;0.0191281320523937
1951-07-06;0
1951-07-09;0.00415038650077948
1951-07-10;-0.00461260053545676
1951-07-11;0.00230898283856407
1951-07-12;0.0055197473520372
1951-07-13;0.00822302505199257
1951-07-16;-0.0114391547071371
1951-07-17;0.00870566781147675
1951-07-18;-0.00182653022987456
1951-07-19;-0.00182978097323616
1951-07-20;0.00182978097323616
1951-07-23;0.0100046766737667
1951-07-24;0.0152675166940672
1951-07-25;-0.00536198770466401
1951-07-26;0.00669790418034388
1951-07-27;0.00266675713596198
1951-07-30;0.00442861662689964
1951-07-31;-0.0102154565953216
1951-08-01;0.00489869605764692
1951-08-02;0.0136776895152884
1951-08-03;0.00131377290628443
1951-08-06;0.00697778670706084
1951-08-07;0.000868853206942077
1951-08-08;-0.00435166038440382
1951-08-09;-0.00393271208200341
1951-08-10;-0.00219149765132309
1951-08-13;0.000438604964258627
1951-08-14;-0.00439552356052575
1951-08-15;0.00395691859626712
1951-08-16;0.0035041646236067
1951-08-17;0.00305610353310959
1951-08-20;-0.000436058423389785
1951-08-21;-0.00437063632810864
1951-08-22;-0.00351031514474487
1951-08-23;0.00657176516323466
1951-08-24;-0.000873787754891442
1951-08-27;-0.00131200546508881
1951-08-28;0.00218579321998025
1951-08-29;0.00782953107970474
1951-08-30;0.00690849034381147
1951-08-31;0.00171973383485247
1951-09-04;0
1951-09-05;0.0059956923510085
1951-09-06;0.00213260908577606
1951-09-07;0.00255327798286054
1951-09-10;0.00381760786800989
1951-09-11;-0.00509343195610423
1951-09-12;0.00424629088145112
1951-09-13;0.00465014586945189
1951-09-14;-0.000843797518419454
1951-09-17;-0.00295920727637933
1951-09-18;-0.00127095968663404
1951-09-19;0
1951-09-20;-0.000848176471544004
1951-09-21;-0.00723869458438387
1951-09-24;-0.004282704710457
1951-09-25;0.0034275956191232
1951-09-26;0.000855109091333794
1951-09-27;-0.00557104504945549
1951-09-28;-0.000429830223681815
1951-10-01;0.0089878201648288
1951-10-02;0.00721718298136498
1951-10-03;0.00632521611262149
1951-10-04;-0.0029468343783261
1951-10-05;0.00252640134377202
1951-10-08;-0.00126240283412926
1951-10-09;-0.00421941554270866
1951-10-10;-0.00169272148558663
1951-10-11;0.00380469688282226
1951-10-15;0.00630912699917285
1951-10-16;-0.00335993596224782
1951-10-17;-0.00337122098950537
1951-10-18;-0.00084463685670455
1951-10-19;-0.0148970620436009
1951-10-22;-0.0247462160853322
1951-10-23;0.00394823939085009
1951-10-24;0.00828437246640723
1951-10-25;-0.00304422935685889
1951-10-26;-0.0065545354414831
1951-10-29;-0.00527464959184698
1951-10-30;-0.00132308726416763
1951-10-31;0.0122808996933426
1951-11-01;0.0069504622345451
1951-11-02;-0.00738652065793488
1951-11-05;-0.00480875243588352
1951-11-07;-0.0145665784627051
1951-11-08;-0.000889724277770121
1951-11-09;0.0123841037035053
1951-11-13;0.001756741739527
1951-11-14;0.00262923020372741
1951-11-15;-0.000437732552404313
1951-11-16;-0.000876040353880114
1951-11-19;-0.00395170656947741
1951-11-20;-0.00220215900490084
1951-11-21;-0.00176526969418145
1951-11-23;-0.0106572503043756
1951-11-26;0.00133838967112299
1951-11-27;0.010201907067743
1951-11-28;-0.00220892508176496
1951-11-29;0.00265013400134251
1951-11-30;0.00922065828586494
1951-12-03;0.00566578124197203
1951-12-04;0.00563377450304303
1951-12-05;-0.00302960636465555
1951-12-06;0.0116355546727478
1951-12-07;0.00171228641391208
1951-12-10;0.00170944489724922
1951-12-11;-0.00513704051637243
1951-12-12;0.00299987368746857
1951-12-13;0.000855346502106169
1951-12-14;-0.000855346502106169
1951-12-17;0.00171009016215207
1951-12-18;0.00341151716800203
1951-12-19;0.00339991827721819
1951-12-20;0
1951-12-21;-0.00254885439606145
1951-12-24;0.00127528176103509
1951-12-26;-0.00425713694208652
1951-12-27;0.00891910756701497
1951-12-28;0.00168994544465528
1951-12-31;0.00337122098950537
1952-01-02;0.00126125728851889
1952-01-03;0.00335570798773244
1952-01-04;0.00167368243407751
1952-01-07;-0.000418147612197828
1952-01-08;-0.00377121754307952
1952-01-09;-0.00336417474563211
1952-01-10;0.00504206939939555
1952-01-11;0.00501669101845081
1952-01-14;0.00747822346724592
1952-01-15;-0.00414770408284193
1952-01-16;0.00124614764300768
1952-01-17;0.00455585785817414
1952-01-18;0.00206394289853806
1952-01-21;0.0086224719924588
1952-01-22;0.00814340836024741
1952-01-23;-0.00487801770363738
1952-01-24;0.000814582529767627
1952-01-25;-0.000407249054997116
1952-01-28;0.00244109152952099
1952-01-29;-0.00162671850376439
1952-01-30;-0.0139346517046537
1952-01-31;-0.00372136058407024
1952-02-01;0.0066061349498745
1952-02-04;-0.00743489587588497
1952-02-05;-0.000414679648709004
1952-02-06;0.00289911151700206
1952-02-07;-0.00289911151700206
1952-02-08;0.00537742753146908
1952-02-11;-0.00537742753146908
1952-02-13;-0.0079118045872133
1952-02-14;-0.00209244683810317
1952-02-15;-0.000419023663410734
1952-02-18;-0.00504206939939555
1952-02-19;-0.0161361884132774
1952-02-20;-0.0116255774018406
1952-02-21;0.00302702933839072
1952-02-25;0.0030178940775234
1952-02-26;-0.00344976625007476
1952-02-27;0.00129505737936242
1952-02-28;0.00473428892152583
1952-02-29;-0.00128897974261299
1952-03-03;0.00128897974261299
1952-03-04;0.0166066831826734
1952-03-05;0.00126604788521156
1952-03-06;-0.000843797518419454
1952-03-07;0.00126547158841062
1952-03-10;-0.00507181993944306
1952-03-11;0.000847141074653113
1952-03-12;0.00464621734145432
1952-03-13;0.000842460032978387
1952-03-14;0
1952-03-17;0.00713239860178083
1952-03-18;-0.00209244683810317
1952-03-19;-0.00209691831717418
1952-03-20;0.00293435555204535
1952-03-21;0.00167298244108283
1952-03-24;0
1952-03-25;-0.00586753557094832
1952-03-26;-0.00042043303455408
1952-03-27;0.00879214353682345
1952-03-28;0.00788876833504348
1952-03-31;0.00782706348452544
1952-04-01;-0.00782706348452544
1952-04-02;-0.00248443186829306
1952-04-03;0
1952-04-04;-0.00415459666651596
1952-04-07;-0.00920127799121628
1952-04-08;0.00461124280961212
1952-04-09;0.00125396043068715
1952-04-10;0.00707599176872398
1952-04-14;-0.0066583680590675
1952-04-15;-0.0126052506726353
1952-04-16;-0.00296421982871697
1952-04-17;-0.00723561360640534
1952-04-18;0.00383713964729404
1952-04-21;0.00805263923248356
1952-04-22;-0.00465416527337226
1952-04-23;-0.00424990014932902
1952-04-24;-0.00213174244019143
1952-04-25;0.00468389179330897
1952-04-28;0.000424633686567422
1952-04-29;-0.00255097932875925
1952-04-30;-0.00726343718852984
1952-05-01;-0.00645302303800666
1952-05-02;0.0166919778942782
1952-05-05;0.00423554221167732
1952-05-06;0.000422564975651962
1952-05-07;0.0058971949737181
1952-05-08;0.00209784008130676
1952-05-09;-0.000838616383768365
1952-05-12;-0.00378231171649857
1952-05-13;0.00126240283412926
1952-05-14;-0.00421412329897475
1952-05-15;-0.00338409798424033
1952-05-16;-0.0016963956930014
1952-05-19;0.00212007711379192
1952-05-20;0.00549099572916667
1952-05-21;0.00168354413325789
1952-05-22;0.00545184815545374
1952-05-23;-0.000836861991034166
1952-05-26;0.00209082242172132
1952-05-27;-0.00250949525256683
1952-05-28;-0.00167640445120476
1952-05-29;0.000838616383768365
1952-06-02;-0.00251791992029604
1952-06-03;-0.000840605345841627
1952-06-04;0.00712343229579737
1952-06-05;0.00624347488603227
1952-06-06;0.00661706301929499
1952-06-09;0.00452400515526774
1952-06-10;-0.00576137384273778
1952-06-11;0.00329621236426148
1952-06-12;0
1952-06-13;0.00246516147847631
1952-06-16;-0.00287659947693353
1952-06-17;0.00123384760119283
1952-06-18;0.00410172847421775
1952-06-19;0.00326931227037219
1952-06-20;0.00325865868807984
1952-06-23;-0.00122079366577266
1952-06-24;0.00162738037598853
1952-06-25;0.00243605479788123
1952-06-26;0.00364299127850121
1952-06-27;0.00322711050537583
1952-06-30;0.00522190391704847
1952-07-01;0.00638987797179036
1952-07-02;-0.00239147184522226
1952-07-03;-0.000399121952978643
1952-07-07;-0.0031987233670896
1952-07-08;-0.000400560806499861
1952-07-09;-0.0040143771292982
1952-07-10;-0.00201336891044468
1952-07-11;0.00682874730005079
1952-07-14;0.00199964069830783
1952-07-15;0.00518028643650048
1952-07-16;0
1952-07-17;-0.00438164422152676
1952-07-18;-0.00801603506807558
1952-07-21;0.00401610973504951
1952-07-22;0.00200196259051344
1952-07-23;0.00439038812606318
1952-07-24;0.00516382467874843
1952-07-25;-0.00317460584077223
1952-07-28;0.00158860236767655
1952-07-29;0.00237808272242868
1952-07-30;0.00434529610547818
1952-07-31;0.00118176099666734
1952-08-01;0.00196660826477135
1952-08-04;-0.000786202855233675
1952-08-05;0.0011789744179338
1952-08-06;-0.000785776071865474
1952-08-07;0.00313968069649251
1952-08-08;0.00117481903418026
1952-08-11;-0.00117481903418026
1952-08-12;-0.00826292342963253
1952-08-13;-0.00118592621133873
1952-08-14;0
1952-08-15;-0.00316957463570144
1952-08-18;-0.010371053851796
1952-08-19;-0.00200690414539828
1952-08-20;0.00240778607496495
1952-08-21;0.00120164241974452
1952-08-22;0.000400240149429187
1952-08-25;-0.00481344682246121
1952-08-26;-0.00160969850432435
1952-08-27;0.00442038082804519
1952-08-28;0.00120208389550314
1952-08-29;0.00240008115211587
1952-09-02;0.00478275115000848
1952-09-03;0.00396825917562094
1952-09-04;-0.000396118048356708
1952-09-05;-0.00118933613998351
1952-09-08;-0.00397448853876492
1952-09-09;-0.0100060866864382
1952-09-10;-0.00686178244851066
1952-09-11;0.00121424827709982
1952-09-12;-0.000404612605342525
1952-09-15;-0.0105777227103965
1952-09-16;0.00326664221613004
1952-09-17;0.00203620510108316
1952-09-18;-0.0028519065978676
1952-09-19;0.00244498899306667
1952-09-22;0.000813669695013175
1952-09-23;0.00446342789165932
1952-09-24;0.0036371022661843
1952-09-25;0.000806371011436102
1952-09-26;-0.00322967586405598
1952-09-29;-0.00202388249613783
1952-09-30;-0.0056887190046262
1952-10-01;-0.00244802238843533
1952-10-02;0.00163265342388508
1952-10-03;-0.000815993517329083
1952-10-06;-0.00245194233075763
1952-10-07;-0.00163804292076764
1952-10-08;0.00734997183873265
1952-10-09;-0.000406917604800938
1952-10-10;-0.000814373025756598
1952-10-14;-0.00285535586320584
1952-10-15;-0.0173057886603534
1952-10-16;-0.00625388751353873
1952-10-17;0.0120558930147205
1952-10-20;-0.00289683629020265
1952-10-21;-0.0024895863997707
1952-10-22;-0.0112807131343593
1952-10-23;0.00293694358370677
1952-10-24;0.00668060911869706
1952-10-27;0.00249372526375469
1952-10-28;0.00165902156797149
1952-10-29;0.000828541903830526
1952-10-30;0
1952-10-31;0.0152047309694288
1952-11-03;0.00325733187030641
1952-11-05;0.00284148760294833
1952-11-06;0.00404531296000288
1952-11-07;0.000403673054852227
1952-11-10;-0.000403673054852227
1952-11-12;-0.00485634301256921
1952-11-13;0.00243107904237316
1952-11-14;0.00161750948362727
1952-11-17;0.00201812383365541
1952-11-18;0.0144118189838851
1952-11-19;0.00673403218134405
1952-11-20;-0.00197585517796606
1952-11-21;-0.000395687435515324
1952-11-24;0.00591834436120564
1952-11-25;-0.00236309676010738
1952-11-26;0.00628928947538832
1952-11-28;0.00547090071090128
1952-12-01;0.000779119634270131
1952-12-02;0.00233372334621995
1952-12-03;-0.00116621978555465
1952-12-04;-0.00389704312374573
1952-12-05;0.000390396241913393
1952-12-08;0.00544956573555933
1952-12-09;0.00657769831442012
1952-12-10;0.00192641169188024
1952-12-11;-0.000770157927366011
1952-12-12;0.00307700242773823
1952-12-15;0
1952-12-16;0.00115137220258488
1952-12-17;-0.00115137220258488
1952-12-18;-0.000384098319141213
1952-12-19;0.00459943308724764
1952-12-22;0.00571971064997268
1952-12-23;-0.00419120445877264
1952-12-24;0.000763282479805838
1952-12-26;0.00152500985569493
1952-12-29;0.0056980211146378
1952-12-30;0.00717119510265807
1952-12-31;-0.000752445483206632
1953-01-02;-0.00112969318868617
1953-01-05;0.0045112481675269
1953-01-06;-0.00677458368175543
1953-01-07;-0.00416269278173198
1953-01-08;-0.0015180647788573
1953-01-09;-0.00954023644976587
1953-01-12;-0.00847132504498127
1953-01-13;0.00616806107088852
1953-01-14;0.00230326397409275
1953-01-15;0.00191530420388064
1953-01-16;-0.00421856817797339
1953-01-19;-0.000384393623799273
1953-01-20;0.00498559047996805
1953-01-21;-0.00191457079189128
1953-01-22;0.00114924354443202
1953-01-23;-0.00191611474765852
1953-01-26;-0.001919754861051
1953-01-27;0.00115225672729968
1953-01-28;0.00306631145067371
1953-01-29;0.0026754076726565
1953-01-30;0.00684666044667281
1953-02-02;0.00491591091927202
1953-02-03;0.0011310462821017
1953-02-04;-0.00453176748885653
1953-02-05;-0.0102721085832473
1953-02-06;0.0136728297900022
1953-02-09;-0.0314201702534906
1953-02-10;-0.00272851454684986
1953-02-11;0.000780257550315078
1953-02-13;0.0038926091170719
1953-02-16;-0.00350263055120204
1953-02-17;-0.0058651194523982
1953-02-18;-0.000784621460417689
1953-02-19;0.00352595859913274
1953-02-20;0.00234371205610628
1953-02-24;0.0046711257505434
1953-02-25;0.00619436746427349
1953-02-26;0.0015426535735239
1953-02-27;-0.00192867944205055
1953-03-02;0.00115763084508114
1953-03-03;0.0026959384709091
1953-03-04;-0.00849750172068209
1953-03-05;0.000387822367171609
1953-03-06;0.0019368202464296
1953-03-09;-0.000387071806652095
1953-03-10;0.00309238746626939
1953-03-11;0.00807234811905033
1953-03-12;0.000382698569263873
1953-03-13;0.00191171921942113
1953-03-16;0.00152667971497378
1953-03-17;0.00418653331149033
1953-03-18;-0.0034240094323299
1953-03-19;-0.000762523879160426
1953-03-20;-0.00152667971497378
1953-03-23;-0.00613028739739452
1953-03-24;0.00574824345769498
1953-03-25;-0.00267840221340654
1953-03-26;-0.00576366618110535
1953-03-27;0.00154020050585624
1953-03-30;-0.0147289093947185
1953-03-31;-0.0125738390354866
1953-04-01;-0.00158294450182472
1953-04-02;-0.000792393068402397
1953-04-06;-0.0248808576161141
1953-04-07;0.00405507449421982
1953-04-08;0.00886391800439412
1953-04-09;-0.0020076698574143
1953-04-10;-0.00241444790159084
1953-04-13;-0.00201653627519294
1953-04-14;0.00362688280655732
1953-04-15;0.0040143771292982
1953-04-16;-0.0020051741630347
1953-04-17;-0.0117101679003984
1953-04-20;0.0044579201596342
1953-04-21;-0.00242915099205954
1953-04-22;-0.00854884116531451
1953-04-23;-0.0110997234146195
1953-04-24;0.000413308523622646
1953-04-27;0.00576841307442733
1953-04-28;0.00736802350862931
1953-04-29;0.00650408796917645
1953-04-30;-0.00243403766349637
1953-05-01;0.0044579201596342
1953-05-04;0.0108587433348757
1953-05-05;0.00119932052753891
1953-05-06;-0.00119932052753891
1953-05-07;-0.00400802139753864
1953-05-08;0
1953-05-11;0.000401525803427116
1953-05-12;-0.00684796230974705
1953-05-13;-0.00121338743326982
1953-05-14;0.00564977301156544
1953-05-15;-0.000402495477359821
1953-05-18;-0.00362976805057835
1953-05-19;-0.00202220489493898
1953-05-20;0.00926861341570584
1953-05-21;0.00520101202822554
1953-05-22;-0.00119776416795236
1953-05-25;-0.00159940054887864
1953-05-26;-0.00481344682246121
1953-05-27;-0.00929119994349703
1953-05-28;-0.00733200870495177
1953-05-29;0.00326539065661002
1953-06-01;-0.016020099933979
1953-06-02;0.00289431673817209
1953-06-03;-0.00165285165010731
1953-06-04;-0.00622275382362147
1953-06-05;0.00249372526375469
1953-06-08;-0.00332640639361781
1953-06-09;-0.0172236982015974
1953-06-10;-0.0025455677185513
1953-06-11;0.00888138616763712
1953-06-12;0.00294303344650348
1953-06-15;-0.00843171082093619
1953-06-16;-0.00296807510663699
