;Date;Return
155;1950-08-16;0.0010911075823343
156;1950-08-17;0.0108461472468218
157;1950-08-18;0.007522818725556
158;1950-08-21;0.0010701445357788
159;1950-08-22;-0.0010701445357788
160;1950-08-23;0.0074667013565372
161;1950-08-24;-0.0015952675120636
162;1950-08-25;-0.0133942525700297
163;1950-08-28;-0.0005395198113329
164;1950-08-29;0.0005395198113329
165;1950-08-30;-0.0059508423934087
166;1950-08-31;-0.0005427408545708
167;1950-09-01;0.0070327043179259
168;1950-09-05;0.0069836976556096
169;1950-09-06;-0.007522818725556
170;1950-09-07;0.0026931876582123
171;1950-09-08;0.0085699506830669
172;1950-09-11;-0.0074946280277106
173;1950-09-12;0.0138742879859191
174;1950-09-13;0.0115912253630279
175;1950-09-14;0.0047034317176359
176;1950-09-15;0.0057188093026758
177;1950-09-18;0.0041386502871612
178;1950-09-19;-0.0031024843913463
179;1950-09-20;-0.0051921199295397
180;1950-09-21;0.008294604320886
181;1950-09-22;0.0036073214274914
182;1950-09-25;-0.0010293876094418
183;1950-09-26;-0.0145231290849761
184;1950-09-27;0.014008063402716
185;1950-09-28;0.0005150656822601
186;1950-09-29;0.0015436586151569
187;1950-10-02;0.0122638219598987
188;1950-10-03;-0.001524828719214
189;1950-10-04;0.0171461588349704
190;1950-10-05;-0.0055152309646322
191;1950-10-06;0.0114973523439676
192;1950-10-09;-0.0059821213793354
193;1950-10-10;-0.011060896803309
194;1950-10-11;0.0040363322188108
195;1950-10-13;-0.0005037018362932
196;1950-10-16;-0.0070779367042392
197;1950-10-17;0.0090909721603984
198;1950-10-18;0.0060151060062834
199;1950-10-19;0.0004996252914324
200;1950-10-20;-0.003001553103958
201;1950-10-23;0.0
202;1950-10-24;0.0059940740404118
203;1950-10-25;-0.001495190946263
204;1950-10-26;-0.0221894126746212
205;1950-10-27;0.0081259459798812
206;1950-10-30;-0.0081259459798812
207;1950-10-31;-0.0040878951107807
208;1950-11-01;0.0015348173900622
209;1950-11-02;0.0086537065525984
210;1950-11-03;0.0060636870986754
211;1950-11-06;-0.024994873631877
212;1950-11-08;0.0102774799806031
213;1950-11-09;0.0116901966631184
214;1950-11-10;0.0075510045390982
215;1950-11-13;0.0035043339114997
216;1950-11-14;-0.0075244396261493
217;1950-11-15;-0.0020161800676508
218;1950-11-16;-0.0050582304372928
219;1950-11-17;0.0070744105049436
220;1950-11-20;0.0035184252552107
221;1950-11-21;-0.0025119832980875
222;1950-11-22;0.0139862922765519
223;1950-11-24;0.0079051795071132
224;1950-11-27;-0.0069136077848179
225;1950-11-28;-0.0312054014435375
226;1950-11-29;-0.0097610844367963
227;1950-11-30;0.0072016255898907
228;1950-12-01;0.0076589600840004
229;1950-12-04;-0.0341471355525802
230;1950-12-05;0.0161840654873426
231;1950-12-06;0.0072240768245528
232;1950-12-07;-0.0025740554090534
233;1950-12-08;0.0
234;1950-12-11;0.0163602323952667
235;1950-12-12;-0.0020304068404417
236;1950-12-13;-0.0005082592231393
237;1950-12-14;-0.0122763690116194
238;1950-12-15;-0.0051599701691089
239;1950-12-18;0.0265457139129599
240;1950-12-19;0.005526213649917
241;1950-12-20;0.0005008765694936
242;1950-12-21;0.0005006758677974
243;1950-12-22;0.0044943895878391
244;1950-12-26;-0.0075019106517944
245;1950-12-27;0.0188965846302045
246;1950-12-28;0.0039331419402075
247;1950-12-29;0.0024504301026664
248;1951-01-02;0.0165052290584904
249;1951-01-03;-0.0038590977980428
250;1951-01-04;0.0086622289147984
251;1951-01-05;0.0
252;1951-01-08;0.0062096687186463
253;1951-01-09;0.0056980684631211
254;1951-01-10;-0.0128665579417335
255;1951-01-11;0.0161754712274678
256;1951-01-12;-0.0037825102411361
257;1951-01-15;0.0089601165358792
258;1951-01-16;0.0074836648372071
259;1951-01-17;0.0041850795418145
260;1951-01-18;-0.0069848481182375
261;1951-01-19;-0.0018708611193334
262;1951-01-22;-0.0084627207352117
263;1951-01-23;0.0037700327405412
264;1951-01-24;-0.004714765923703
265;1951-01-25;-0.0061625697243741
266;1951-01-26;0.0108773356480771
267;1951-01-29;0.019101442634466
268;1951-01-30;0.0032250661447954
269;1951-01-31;-0.0036866401202186
270;1951-02-01;0.0050656336736114
271;1951-02-02;0.0086896958575319
272;1951-02-05;0.01086976281929
273;1951-02-06;-0.0036101120611884
274;1951-02-07;-0.0058944172954196
275;1951-02-08;0.004537212865356
276;1951-02-09;0.0036150061961941
